ip_address|cluster_label
192.168.234.73|0
217.73.18.148|7
81.89.54.72|7
86.110.228.27|7
86.110.248.193|3
86.110.232.89|7
86.110.227.19|7
93.184.66.54|7
93.184.71.128|5
185.66.200.239|6
45.95.11.139|3
2a01:390:dc4:0:46:229:232:12|6
93.184.67.226|7
86.110.232.52|3
217.73.28.71|0
81.89.54.115|6
45.95.11.27|3
86.110.240.167|7
192.168.180.76|2
46.229.227.5|8
86.110.231.70|7
45.95.11.194|3
86.110.232.43|6
86.110.242.50|2
93.184.66.156|6
45.89.54.132|3
86.110.234.113|7
86.110.245.156|6
5.252.23.15|3
46.229.232.214|4
217.73.30.153|0
217.73.27.253|0
86.110.245.167|6
185.66.200.250|6
109.74.158.211|7
93.184.68.174|4
185.66.200.43|4
45.95.11.113|7
45.95.11.110|6
185.66.200.159|4
45.95.11.68|6
81.89.54.114|0
217.73.18.241|0
46.229.233.135|0
5.252.23.165|3
81.89.52.105|0
46.229.238.232|6
46.229.227.29|7
81.89.62.58|8
109.74.153.165|7
46.229.239.226|6
46.229.239.90|2
5.252.23.193|7
81.89.49.67|8
93.184.72.225|6
217.73.27.183|6
46.229.235.146|2
93.184.68.244|7
217.73.29.67|5
45.89.54.228|3
93.184.67.113|7
86.110.250.202|0
185.66.200.233|6
45.89.54.123|6
109.74.155.65|0
185.66.200.244|6
109.74.151.142|0
109.74.153.18|0
92.240.230.46|1
2a01:390:dc4:1404:c4cb:feff:fed1:379e|5
86.110.234.41|7
185.48.248.58|6
86.110.234.246|3
86.110.234.103|0
86.110.234.77|0
2a01:390:1454:11e::2|7
81.89.62.7|8
86.110.233.172|7
109.74.154.166|4
81.89.50.198|7
86.110.230.4|0
81.89.49.98|6
46.229.232.75|6
86.110.224.65|3
86.110.234.73|5
81.89.62.24|8
92.240.231.86|8
81.89.62.61|8
92.240.230.93|0
5.252.23.224|8
93.184.76.238|7
5.252.23.64|3
45.95.11.1|2
217.73.18.151|7
93.184.66.41|7
45.95.11.169|6
185.66.200.237|6
93.184.64.111|7
5.252.23.236|6
45.89.54.166|0
185.66.200.57|6
81.89.49.103|0
45.89.54.138|8
86.110.240.188|1
5.252.23.197|6
81.89.62.16|8
192.168.214.12|3
192.168.203.30|2
45.89.54.77|6
192.168.191.12|2
109.74.154.164|8
45.95.11.125|8
86.110.234.116|1
86.110.232.205|8
192.168.214.15|3
100.64.5.17|1
86.110.229.170|7
5.252.23.171|3
217.73.23.1|2
5.252.23.198|6
86.110.234.117|1
86.110.232.225|0
46.229.233.66|8
5.252.23.147|3
86.110.228.46|0
217.73.18.129|0
217.73.30.210|7
86.110.240.185|7
93.184.64.121|7
86.110.232.82|7
93.184.66.224|0
217.73.28.115|6
86.110.232.47|3
86.110.227.147|7
81.89.55.147|7
109.74.147.117|2
46.229.232.237|4
192.168.203.69|2
45.149.176.55|6
192.168.6.67|8
192.168.208.212|0
46.229.233.11|7
10.0.10.10|2
93.184.72.93|2
185.66.200.3|6
45.89.54.230|0
45.95.11.208|3
192.168.82.51|2
93.184.67.119|7
81.89.50.208|8
86.110.228.81|7
217.73.19.90|7
46.229.232.120|8
46.229.226.215|7
185.176.72.161|0
192.168.8.39|3
46.229.233.63|8
185.66.200.144|6
93.184.68.136|6
93.184.75.217|0
46.229.237.51|3
86.110.232.195|7
81.89.62.82|8
81.89.62.76|8
192.168.66.51|2
217.73.25.93|0
86.110.227.56|7
45.95.11.23|6
45.95.11.18|8
86.110.224.94|4
93.184.76.225|0
86.110.233.84|3
45.89.54.84|3
217.73.27.238|6
46.229.224.102|6
5.252.23.221|6
81.89.49.111|6
81.89.62.72|8
93.184.71.133|6
2a05:980::5:2|6
93.184.68.234|7
86.110.245.183|6
86.110.242.116|7
46.229.239.1|0
46.229.232.13|7
86.110.245.145|0
86.110.227.99|2
185.48.249.17|2
93.184.66.227|6
46.229.232.4|6
217.73.27.221|6
46.229.233.1|8
46.229.224.75|3
5.252.23.181|7
86.110.230.103|7
93.184.64.119|7
185.66.200.133|4
217.73.26.168|4
217.73.18.41|7
192.168.191.13|2
45.95.11.170|8
86.110.240.163|7
81.89.62.9|8
185.48.248.116|6
192.168.191.54|2
81.89.49.112|0
46.229.238.169|4
81.89.62.106|7
86.110.228.18|7
81.89.49.71|1
86.110.247.78|7
46.229.238.21|5
217.73.18.166|2
46.229.235.99|2
46.229.239.48|4
5.252.23.234|8
152.89.19.36|2
5.252.23.48|3
86.110.227.150|7
46.229.238.61|0
86.110.227.37|7
86.110.234.37|7
81.89.50.212|7
86.110.232.39|4
86.110.234.108|7
185.48.249.253|6
81.89.53.141|7
93.184.64.186|7
109.74.146.106|3
93.184.64.80|7
81.89.62.21|8
93.184.68.172|6
5.252.23.71|3
93.184.68.148|8
93.184.72.46|0
86.110.230.101|7
93.184.68.230|7
93.184.64.154|2
217.73.30.174|0
81.89.54.66|7
185.48.248.217|3
81.89.63.56|7
81.89.62.93|8
46.229.232.179|0
185.48.248.242|0
46.229.232.44|6
217.73.30.171|1
81.89.62.98|8
5.252.23.143|3
185.66.200.246|6
86.110.230.92|7
46.229.238.242|7
86.110.229.163|8
185.66.200.25|5
86.110.245.34|6
81.89.49.104|4
217.73.26.189|6
46.229.224.213|6
45.95.11.66|6
5.252.23.192|7
86.110.244.244|2
192.168.191.60|2
5.252.23.96|7
86.110.232.41|3
86.110.227.62|0
86.110.231.163|2
45.95.11.124|6
217.73.25.42|7
93.184.71.132|5
109.74.146.16|3
93.184.67.109|7
93.184.66.177|6
46.229.233.12|5
86.110.234.119|0
46.229.224.65|0
93.184.68.145|4
46.229.238.238|0
192.168.66.6|2
93.184.71.25|6
5.252.23.215|3
217.73.25.44|7
2a05:980::6|8
86.110.232.92|7
86.110.240.183|7
86.110.230.140|7
46.229.232.32|7
93.184.64.52|7
93.184.66.130|2
46.229.224.106|4
93.184.66.129|0
5.252.23.194|3
86.110.227.43|8
185.66.200.42|6
5.252.23.75|3
86.110.234.106|7
45.95.11.115|8
45.149.176.40|6
86.110.230.132|7
46.229.237.54|3
93.184.66.251|6
217.73.22.91|7
86.110.230.67|7
93.184.72.37|8
81.89.50.1|0
81.89.59.77|0
109.74.153.232|6
109.74.155.85|6
86.110.233.1|0
46.229.239.43|6
93.184.68.254|7
81.89.62.80|8
81.89.62.37|8
185.66.200.94|6
81.89.58.60|2
185.66.200.188|6
46.229.225.27|0
93.184.72.118|3
45.89.54.165|6
217.73.27.187|0
45.149.176.41|6
217.73.22.136|2
100.64.10.8|1
45.149.176.100|3
192.168.119.53|3
217.73.20.89|0
45.95.11.6|6
86.110.251.125|0
86.110.250.10|7
93.184.64.126|7
109.74.155.25|0
109.74.151.134|0
81.89.62.23|8
46.229.232.27|3
46.229.237.92|4
86.110.230.9|7
185.48.248.1|0
46.229.233.141|4
86.110.244.62|6
192.168.14.242|3
45.89.54.214|6
45.95.11.3|7
192.168.214.11|3
86.110.224.84|4
94.131.103.1|2
93.184.67.87|7
185.66.200.51|8
93.184.72.239|6
217.73.18.39|3
100.64.33.9|1
192.168.184.89|2
93.184.72.82|5
93.184.68.138|6
86.110.227.20|7
45.95.11.111|6
86.110.229.38|0
109.74.146.26|0
86.110.230.131|7
45.89.54.147|8
86.110.242.97|0
93.184.72.203|6
81.89.62.94|8
93.184.66.169|6
86.110.234.79|7
185.48.248.16|6
92.240.229.106|7
86.110.231.17|0
46.229.233.130|0
185.66.200.120|6
46.229.233.98|6
46.229.232.255|7
46.229.224.227|6
46.229.234.93|0
86.110.247.3|4
2a01:390:1450:1:face:b00c:0:6c7f|4
86.110.232.71|2
5.252.23.41|3
45.89.54.65|8
86.110.227.193|3
93.184.64.171|7
45.149.176.36|0
81.89.49.99|6
81.89.49.106|4
185.48.248.179|3
217.73.30.213|4
86.110.230.117|7
217.73.27.217|6
217.73.30.141|0
217.73.30.162|7
5.252.23.6|5
92.240.229.245|0
86.110.229.220|7
5.252.23.1|2
45.95.11.244|6
185.176.72.87|2
46.229.232.117|8
45.89.54.251|6
86.110.234.6|0
86.110.233.254|0
93.184.64.123|7
46.229.227.164|6
86.110.228.226|7
5.252.23.92|6
46.229.237.111|8
81.89.59.163|7
81.89.52.169|7
45.95.11.39|6
46.229.238.62|0
217.73.27.182|6
2001:678:12c:b:546f:dbff:fe29:17|8
46.229.227.30|3
46.229.232.57|8
81.89.53.134|7
45.89.54.66|8
81.89.62.15|8
2a01:390:1450:1:face:b00c:1155:a59|4
46.229.232.97|6
5.252.23.117|3
45.149.176.37|2
46.229.233.77|8
217.73.18.171|7
86.110.246.107|3
86.110.246.202|2
93.184.72.85|7
46.229.238.228|6
46.229.224.218|3
2a05:980::1:1|0
185.48.249.250|6
86.110.224.107|4
192.168.173.10|2
45.149.176.50|6
109.74.150.118|2
45.89.54.161|6
46.229.237.83|3
93.184.68.132|6
109.74.150.174|0
86.110.228.180|7
86.110.224.100|6
86.110.230.3|7
2a01:390:1450:1:face:b00c:0:358e|4
86.110.230.49|7
46.229.225.72|3
93.184.67.93|1
185.66.201.6|0
2a01:390:1450:1:face:b00c:1155:7306|4
81.89.59.138|0
46.229.239.52|6
93.184.66.42|7
81.89.49.75|7
46.229.227.162|4
172.16.29.154|3
2a01:390:1450:1:face:b00c:3333:a3f|4
217.73.30.222|7
93.184.68.94|8
45.89.54.6|3
45.95.11.122|7
192.168.214.16|3
2a01:390:1450:1:face:b00c:3333:1b26|4
217.73.30.175|0
100.64.12.110|5
81.89.50.193|0
2a01:390:1450:1:face:b00c:0:d34|4
93.184.64.164|0
45.95.11.16|0
46.229.232.149|6
92.240.230.45|0
93.184.67.94|7
217.73.18.170|7
46.229.239.41|6
185.66.200.132|6
93.184.68.167|3
81.89.51.201|0
93.184.68.236|7
217.73.21.149|8
86.110.232.57|6
46.229.227.35|7
86.110.224.95|4
86.110.232.50|0
86.110.242.115|7
86.110.230.6|7
86.110.230.97|7
86.110.230.99|7
185.115.141.133|0
2a01:390:1450:1:face:b00c:4444:1b21|4
192.168.191.19|1
46.229.232.182|4
45.95.11.105|7
86.110.228.62|3
172.16.30.174|7
81.89.54.238|4
93.184.68.153|6
5.252.23.243|6
10.0.0.196|8
185.48.248.7|2
86.110.234.62|7
185.48.248.244|8
217.73.19.206|3
92.240.229.109|0
46.229.238.166|6
185.66.200.55|6
5.252.23.108|6
45.89.54.82|6
217.73.23.183|7
45.89.54.167|6
185.48.248.104|6
194.36.209.1|2
46.229.239.60|3
86.110.228.101|0
86.110.229.198|0
86.110.227.148|0
86.110.224.80|2
109.74.153.41|3
45.89.54.183|3
86.110.229.181|7
81.89.59.78|0
81.89.51.205|7
81.89.54.78|0
46.229.227.33|7
86.110.233.249|0
93.184.67.107|7
46.229.224.165|6
5.252.23.145|3
86.110.229.215|7
93.184.64.105|1
81.89.58.29|8
217.73.25.26|1
86.110.245.190|0
217.73.20.91|7
46.229.235.145|2
93.184.68.240|7
86.110.245.177|6
5.252.23.37|6
46.229.238.4|0
109.74.146.91|0
93.184.72.186|7
217.73.27.193|0
172.16.31.134|8
93.184.76.254|7
5.252.23.89|7
86.110.250.9|0
46.229.238.233|6
109.74.155.230|7
185.48.248.10|0
192.168.14.243|3
185.66.201.37|8
45.89.54.193|0
86.110.245.155|3
185.48.248.255|6
192.168.203.40|2
45.89.54.99|7
86.110.245.82|8
86.110.245.134|0
86.110.234.82|1
172.16.31.86|7
5.252.23.196|8
45.95.11.163|3
93.184.76.252|7
45.95.11.178|3
45.95.11.123|0
81.89.52.110|7
45.95.11.150|3
45.95.11.171|3
86.110.232.202|7
46.229.237.46|3
93.184.68.142|6
45.95.11.204|3
93.184.64.132|8
93.184.64.91|7
93.184.67.79|7
86.110.230.68|0
93.184.72.200|8
46.229.232.158|2
185.66.200.69|6
86.110.246.77|3
86.110.229.73|3
86.110.244.44|0
86.110.246.106|3
45.89.54.223|6
92.240.229.229|0
109.74.146.101|3
93.184.64.51|7
93.184.68.151|6
217.73.18.89|0
217.73.19.157|0
81.89.50.194|7
93.184.68.189|0
93.184.65.164|3
185.66.200.49|0
46.229.233.132|4
46.229.232.200|8
46.229.227.231|4
81.89.58.64|7
86.110.228.22|8
81.89.58.84|5
185.66.200.10|6
81.89.55.149|6
81.89.58.23|0
217.73.16.226|2
81.89.62.41|8
86.110.224.10|0
93.184.66.145|0
86.110.244.188|8
86.110.228.119|7
2a01:390:1450:1:face:b00c:4444:5067|4
93.184.72.202|6
86.110.224.106|4
185.66.200.5|6
93.184.72.120|7
86.110.246.153|3
46.229.238.176|6
46.229.237.35|3
93.184.64.92|7
46.229.233.134|3
46.229.227.237|6
185.66.200.58|6
109.74.151.145|0
93.184.68.131|6
86.110.247.133|4
185.66.200.170|5
185.66.200.168|6
5.252.23.204|6
45.89.54.9|6
217.73.18.33|0
93.184.64.100|7
5.252.23.34|0
45.95.11.228|0
45.95.11.173|8
86.110.234.97|8
93.184.76.30|0
185.66.200.122|6
93.184.64.229|7
185.48.248.112|3
172.16.31.71|7
86.110.234.39|7
81.89.62.62|8
86.110.240.4|4
109.74.151.158|0
46.229.239.118|6
172.16.30.226|7
93.184.75.221|0
217.73.27.195|6
5.252.23.28|6
46.229.227.38|7
86.110.245.219|7
192.168.180.203|3
192.168.62.42|0
86.110.231.230|5
45.95.11.94|8
86.110.240.241|0
92.240.229.61|0
185.66.201.38|8
86.110.234.70|7
86.110.228.103|6
45.95.11.109|6
93.184.66.247|6
81.89.54.118|0
81.89.54.81|8
5.252.23.88|6
81.89.59.162|7
86.110.227.94|0
46.229.233.129|8
86.110.242.54|2
45.89.54.215|7
45.95.11.135|0
81.89.59.98|0
86.110.234.26|7
86.110.228.94|0
217.73.18.245|8
86.110.229.77|0
86.110.248.235|3
81.89.62.18|8
86.110.242.101|7
45.89.54.85|6
46.229.225.13|6
45.89.54.145|8
192.168.0.100|1
86.110.234.75|1
46.229.224.129|0
217.73.25.77|0
46.229.225.77|0
46.229.234.120|0
46.229.224.228|6
46.229.233.93|0
46.229.239.23|2
100.64.5.45|1
86.110.233.74|8
100.64.23.46|5
93.184.71.129|5
46.229.239.26|6
185.115.141.1|2
45.89.54.142|8
46.229.227.7|7
92.240.229.54|1
46.229.233.14|6
109.74.155.62|0
86.110.245.83|7
185.66.200.97|6
46.229.232.12|6
185.66.200.4|6
5.252.23.54|3
185.115.141.8|0
5.252.23.70|3
217.73.20.252|8
109.74.151.130|0
192.168.210.65|1
45.89.54.139|0
81.89.62.46|8
46.229.224.98|2
185.66.200.46|6
46.229.233.97|6
109.74.155.69|0
109.74.153.1|0
109.74.158.209|0
81.89.58.17|8
185.66.200.166|6
46.229.227.129|8
5.252.23.179|3
5.252.23.2|3
86.110.245.33|0
185.48.249.245|6
100.64.33.17|1
46.229.238.172|8
46.229.225.222|0
5.252.23.124|3
93.184.68.95|2
81.89.54.77|7
46.229.233.21|3
93.184.71.140|8
192.168.36.165|3
45.95.11.116|3
81.89.49.126|0
86.110.229.178|7
93.184.64.66|7
45.95.11.140|7
86.110.242.53|0
81.89.62.95|8
45.89.54.241|8
46.229.235.210|8
109.74.153.12|0
93.184.66.197|0
185.66.200.26|6
92.240.229.33|0
185.48.248.172|6
5.252.23.133|7
86.110.234.49|7
46.229.227.4|0
109.74.146.43|0
46.229.233.53|3
5.252.23.80|3
92.240.229.230|7
109.74.146.42|0
81.89.62.71|8
185.66.200.45|6
5.252.23.26|3
192.168.203.29|2
185.48.248.107|3
2a05:980:0:2::e|6
92.240.229.193|0
185.66.200.245|6
93.184.66.201|6
217.73.27.206|6
185.48.248.42|2
5.252.23.9|3
81.89.62.26|8
45.89.54.102|0
86.110.232.199|7
185.66.200.135|6
45.89.54.13|6
46.229.237.126|0
46.229.224.160|6
46.229.227.163|6
46.229.226.77|0
46.229.232.9|6
46.229.235.98|0
46.229.232.212|4
45.89.54.29|6
45.89.54.248|6
46.229.225.6|0
93.184.71.137|7
185.66.200.8|6
86.110.245.186|0
5.252.23.245|6
5.252.23.62|6
45.89.54.63|6
46.229.237.114|0
46.229.237.82|6
109.74.158.94|0
109.74.153.78|2
217.73.30.185|0
109.74.155.233|0
2a01:390:dc4:2:92b8:d0ff:fe4e:504d|6
86.110.245.138|8
5.252.23.85|7
217.73.21.145|0
185.66.200.236|6
185.66.200.136|6
100.64.12.24|1
46.229.224.108|4
46.229.225.203|1
46.229.237.94|3
86.110.232.135|7
172.16.29.139|7
46.229.232.6|7
46.229.235.197|0
185.66.200.172|7
109.74.148.241|3
86.110.245.146|6
185.66.200.190|6
5.252.23.155|6
46.229.225.66|7
46.229.225.7|3
45.95.11.100|8
46.229.234.5|0
185.48.248.17|0
93.184.67.86|6
5.252.23.93|3
46.229.232.225|8
45.89.54.68|6
86.110.247.18|8
46.229.239.115|8
185.48.248.243|6
100.64.5.85|5
86.110.231.49|0
86.110.228.228|6
86.110.229.221|6
109.74.153.71|5
45.95.11.189|3
86.110.234.3|7
46.229.226.209|0
46.229.239.230|0
45.89.54.180|3
2a05:980:6:1019:c9d3:66d6:d91c:b9c1|5
109.74.147.113|0
86.110.230.61|6
192.168.148.103|4
86.110.230.239|7
46.229.234.117|7
185.176.72.82|0
5.252.23.126|6
172.16.31.246|7
192.168.84.6|6
45.95.11.142|3
46.229.232.99|8
93.184.72.231|6
217.73.23.52|7
86.110.245.152|6
93.184.64.11|7
100.64.9.15|7
86.110.224.1|2
45.95.11.36|6
81.89.62.89|8
45.89.54.247|3
45.89.54.2|6
217.73.21.41|0
86.110.227.132|0
46.229.232.64|3
109.74.154.168|4
86.110.228.206|0
92.240.229.238|1
93.184.67.90|7
46.229.224.141|0
109.74.146.107|6
92.240.229.197|0
192.168.110.77|2
2a01:390::eeee:4e|3
46.229.233.250|0
93.184.67.116|7
185.66.200.155|6
46.229.237.1|0
46.229.224.71|6
46.229.232.142|3
46.229.232.41|6
152.89.19.34|2
46.229.235.211|4
86.110.230.172|8
86.110.229.183|7
46.229.225.71|6
185.66.200.112|3
2a01:390:1450:1:face:b00c:3333:4df0|3
46.229.239.6|0
185.66.200.48|6
93.184.66.238|0
46.229.233.22|6
86.110.231.174|0
46.229.224.135|0
81.89.62.14|3
192.168.214.42|3
172.16.30.151|7
46.229.232.78|6
192.168.214.13|3
192.168.14.194|0
81.89.58.83|2
86.110.233.164|8
217.73.21.44|8
86.110.240.194|0
46.229.235.219|3
92.240.229.25|0
5.252.23.51|3
81.89.62.68|8
217.73.22.230|7
93.184.76.251|1
86.110.231.162|7
2a05:980:6:1019:bcb8:5355:3cbe:15fc|5
217.73.27.212|6
185.66.201.2|0
46.229.232.68|6
46.229.235.198|0
86.110.233.171|3
46.229.232.139|3
93.184.67.131|7
192.168.203.45|2
46.229.233.90|6
81.89.62.36|8
86.110.247.110|0
185.48.248.218|6
5.252.23.74|6
185.48.248.232|0
93.184.64.87|7
172.16.63.2|7
81.89.62.102|7
46.229.235.193|0
185.66.200.83|6
45.95.11.56|6
185.48.249.161|0
81.89.61.41|0
217.73.30.200|6
81.89.58.14|0
5.252.23.110|3
81.89.58.22|0
5.252.23.47|3
185.48.248.45|0
185.66.200.86|6
217.73.21.59|8
5.252.23.203|6
100.64.13.52|1
46.229.225.17|0
5.252.23.195|6
46.229.232.153|6
45.95.11.241|6
86.110.228.97|0
185.48.248.61|0
185.66.200.243|6
109.74.155.190|0
81.89.63.33|0
46.229.232.185|7
5.252.23.205|6
92.240.230.249|0
46.229.239.121|6
93.184.72.196|3
217.73.26.1|0
81.89.54.181|0
81.89.59.75|3
46.229.232.239|0
81.89.62.84|8
46.229.232.67|0
45.89.54.43|8
93.184.68.171|6
93.184.72.92|7
109.74.147.114|4
109.74.153.67|2
45.95.11.179|3
46.229.227.22|3
46.229.227.174|0
109.74.146.8|2
86.110.234.86|7
86.110.232.193|0
46.229.232.80|6
93.184.68.170|6
86.110.234.69|7
192.168.182.230|2
45.95.11.185|3
93.184.66.226|0
86.110.234.8|6
81.89.54.34|0
185.48.249.19|2
93.184.71.61|0
86.110.228.132|7
93.184.66.40|7
5.252.23.50|3
192.168.182.233|2
81.89.62.59|8
46.229.234.3|6
192.168.120.121|0
5.252.23.240|7
46.229.239.123|6
185.48.248.219|0
86.110.244.125|7
185.48.249.254|6
217.73.19.249|0
109.74.146.90|2
86.110.228.20|0
92.240.231.254|7
185.66.200.6|6
109.74.146.103|7
185.48.248.235|8
109.74.151.138|0
100.64.5.198|1
93.184.68.233|7
86.110.247.137|6
109.74.146.41|3
86.110.234.101|7
185.48.248.220|0
45.95.11.57|7
93.184.76.201|7
86.110.233.125|0
5.252.23.130|6
46.229.237.98|3
185.66.200.68|6
46.229.232.109|8
86.110.248.195|8
46.229.238.188|6
86.110.246.193|3
93.184.72.33|0
185.176.72.53|0
46.229.227.108|0
46.229.237.110|8
93.184.66.134|2
152.89.19.33|0
93.184.76.202|7
81.89.58.36|7
46.229.237.105|6
217.73.20.121|0
46.229.232.103|6
109.74.146.32|6
109.74.155.38|0
86.110.228.54|7
192.168.234.84|0
217.73.28.99|7
192.168.169.5|0
192.168.110.79|2
5.252.23.61|0
81.89.53.136|7
93.184.66.219|0
45.95.11.177|2
185.66.200.157|6
45.89.54.222|6
46.229.232.24|0
217.73.18.203|0
45.95.11.232|3
192.168.180.238|2
93.184.65.168|7
45.89.54.100|6
185.48.248.99|0
81.89.55.227|7
46.229.227.228|6
81.89.54.90|7
86.110.234.40|7
45.95.11.51|3
172.16.29.135|7
93.184.68.247|7
109.74.146.250|3
81.89.58.21|0
81.89.58.18|0
100.64.5.194|5
45.95.11.146|6
45.89.54.143|3
45.89.54.109|3
172.16.31.189|3
93.184.66.39|6
81.89.57.23|0
45.89.54.98|3
86.110.245.218|7
93.184.64.57|7
86.110.233.115|3
46.229.238.186|0
192.168.210.110|1
192.168.177.194|0
46.229.224.94|0
81.89.52.196|3
185.66.201.61|0
185.66.201.81|0
185.66.200.114|2
86.110.228.110|0
93.184.64.101|7
45.149.177.1|2
45.95.11.210|3
45.95.11.211|3
45.95.11.29|3
185.66.201.62|0
45.95.11.184|3
46.229.225.205|7
86.110.240.30|0
93.184.67.74|7
86.110.244.185|3
81.89.50.197|7
2a05:980::7|8
86.110.240.244|8
93.184.66.153|6
46.229.238.168|6
46.229.225.206|0
93.184.68.159|4
45.89.54.39|6
81.89.58.31|2
86.110.251.66|0
93.184.72.237|6
46.229.227.66|2
192.168.191.136|2
185.66.200.35|6
109.74.147.31|0
172.16.29.130|7
5.252.23.56|6
46.229.227.12|7
46.229.227.149|4
86.110.232.40|0
81.89.50.200|7
45.95.11.252|2
217.73.19.110|7
93.184.72.97|0
46.229.224.202|7
86.110.245.129|0
192.168.169.10|0
93.184.68.228|7
192.168.187.39|0
81.89.58.79|8
81.89.62.5|8
192.168.187.42|3
192.168.203.41|0
46.229.227.198|7
46.229.233.76|8
192.168.203.31|0
45.89.54.3|0
81.89.52.107|8
86.110.232.68|7
217.73.27.179|2
46.229.238.227|0
109.74.155.53|3
192.168.0.29|7
93.184.68.129|0
192.168.209.39|1
185.66.200.66|6
192.168.0.90|1
192.168.191.149|2
2a05:980:7:a::4|2
93.184.72.204|6
185.66.200.18|6
192.168.203.55|2
81.89.49.116|0
217.73.27.205|6
46.229.238.12|5
45.89.54.92|6
46.229.227.165|8
46.229.224.109|0
93.184.68.152|6
2a01:390:dc4:1407:20c:29ff:fed8:8e34|8
81.89.53.133|5
185.48.248.118|0
81.89.52.230|7
86.110.228.102|7
192.168.6.163|2
109.74.151.246|6
46.229.225.78|0
192.168.110.52|2
172.16.31.39|3
93.184.64.56|7
81.89.59.73|0
185.66.200.19|6
192.168.203.6|2
45.89.54.146|8
45.95.11.60|6
93.184.68.160|6
45.95.11.25|3
192.168.114.24|2
172.16.29.17|3
45.149.176.38|4
217.73.27.186|0
192.168.203.4|0
192.168.115.122|0
86.110.234.93|7
45.95.11.34|6
192.168.203.85|0
93.184.66.228|6
192.168.13.120|0
81.89.58.99|2
46.229.224.153|5
192.168.193.149|0
192.168.125.100|0
45.149.176.5|4
192.168.12.2|0
46.229.239.117|6
192.168.4.102|5
81.89.54.79|7
86.110.233.10|6
185.66.200.84|6
192.168.66.25|2
192.168.180.242|2
46.229.224.232|3
192.168.66.34|2
192.168.203.58|2
46.229.232.236|7
10.0.40.206|2
192.168.173.109|2
192.168.193.142|2
217.73.27.194|6
192.168.13.212|0
192.168.89.20|0
192.168.191.113|2
86.110.234.13|0
93.184.67.123|7
192.168.191.226|2
81.89.58.33|0
45.95.11.54|6
86.110.246.121|0
192.168.187.47|2
192.168.234.66|0
192.168.6.66|0
192.168.184.104|2
192.168.184.4|0
10.0.20.160|0
192.168.109.6|0
217.73.18.164|0
192.168.169.8|0
192.168.110.185|2
192.168.39.11|0
185.66.200.23|7
185.48.249.217|0
93.184.68.242|7
192.168.69.40|2
192.168.203.52|2
192.168.190.244|0
192.168.115.124|2
192.168.173.18|2
192.168.120.13|2
192.168.190.4|2
46.229.235.10|2
192.168.110.69|0
192.168.193.51|2
192.168.193.164|2
192.168.89.16|2
192.168.190.247|2
217.73.18.244|7
192.168.182.239|2
46.229.227.32|3
86.110.230.137|7
192.168.62.34|0
192.168.203.80|0
192.168.190.212|0
93.184.65.172|5
192.168.0.248|5
86.110.245.136|2
217.73.29.82|0
192.168.114.109|2
5.252.23.216|8
192.168.190.15|2
86.110.245.162|6
192.168.82.196|2
192.168.39.13|2
192.168.173.5|0
192.168.191.3|2
192.168.110.75|2
192.168.6.41|2
192.168.184.72|2
192.168.190.222|2
192.168.191.37|0
81.89.62.13|8
185.66.200.64|6
5.252.23.246|6
192.168.185.141|0
192.168.82.194|2
192.168.6.37|2
93.184.64.8|0
192.168.13.117|0
109.74.153.74|7
192.168.177.178|2
192.168.203.93|2
192.168.184.68|2
185.48.248.48|6
45.89.54.240|8
192.168.187.37|0
46.229.227.132|0
46.229.226.150|8
217.73.25.43|7
93.184.66.37|6
93.184.67.105|8
5.252.23.248|3
192.168.169.111|2
10.0.20.81|0
93.184.64.53|7
86.110.248.232|4
46.229.232.244|4
5.252.23.32|6
192.168.191.66|0
10.0.20.144|2
192.168.203.33|2
192.168.110.70|0
217.73.21.57|0
185.115.141.7|0
81.89.58.217|0
192.168.65.75|2
10.0.40.209|2
93.184.72.81|3
192.168.234.68|2
192.168.191.73|0
192.168.203.2|2
46.229.239.13|0
93.184.72.36|8
192.168.234.74|0
192.168.190.41|2
192.168.203.10|0
192.168.190.203|2
192.168.110.65|0
192.168.110.178|2
81.89.52.32|0
10.0.30.31|0
192.168.62.40|0
10.0.30.56|2
10.0.20.62|2
192.168.173.70|2
192.168.114.112|0
192.168.173.85|0
46.229.224.110|0
192.168.13.116|0
93.184.71.49|6
93.184.67.112|7
109.74.153.20|0
217.73.26.162|2
46.229.233.42|7
86.110.246.154|3
192.168.190.88|2
86.110.229.72|7
46.229.234.14|0
185.66.200.226|6
46.229.238.5|2
93.184.64.106|7
192.168.191.68|2
192.168.110.175|2
81.89.53.68|0
109.74.155.141|0
86.110.229.133|0
192.168.193.100|0
192.168.185.102|0
192.168.177.155|2
192.168.190.67|2
192.168.110.72|0
192.168.110.84|0
192.168.110.51|2
10.0.30.48|2
109.74.153.17|0
192.168.65.98|2
192.168.173.81|2
192.168.109.5|0
81.89.53.142|0
192.168.191.84|2
192.168.185.142|2
217.73.25.39|7
192.168.193.157|2
192.168.190.9|2
192.168.182.253|2
217.73.20.210|0
86.110.232.85|7
192.168.115.4|0
86.110.229.70|7
217.73.19.155|0
192.168.127.61|0
192.168.65.73|2
192.168.191.152|0
192.168.0.99|4
46.229.227.19|2
46.229.227.25|0
192.168.203.8|0
185.66.200.96|4
10.0.30.40|0
46.229.232.249|7
81.89.58.20|0
192.168.193.123|0
86.110.231.232|3
192.168.212.43|2
192.168.212.34|0
192.168.191.78|2
93.184.72.112|7
